ZIPCODE,SIDO,GUGUN,DONG,BUNJI,SEQ
330-939,충남,천안시 동남구,신방동,501∼900,45667
330-940,충남,천안시 동남구,신방동,901∼1600,45668
330-260,충남,천안시 동남구,신방동,,45669
330-729,충남,천안시 동남구,신부동 갤러리아백화점,,45670
330-795,충남,천안시 동남구,신부동 경남아너스빌아파트,(101∼104동),45671
330-716,충남,천안시 동남구,신부동 단국대학교치과대학,,45672
330-773,충남,천안시 동남구,신부동 대림아파트,(101∼305동),45673
330-711,충남,천안시 동남구,신부동 대전지방검찰청천안지청,,45674
330-712,충남,천안시 동남구,신부동 대전지방법원천안지원,,45675
330-728,충남,천안시 동남구,신부동 대한생명빌딩,,45676
330-772,충남,천안시 동남구,신부동 동아아파트,(101∼109동),45677
330-727,충남,천안시 동남구,신부동 삼성생명빌딩,,45678
330-730,충남,천안시 동남구,신부동 (주)아라리오,,45679
330-730,충남,천안시 동남구,신부동 야우리백화점,,45680
330-794,충남,천안시 동남구,신부동 우방아파트,(101∼107동),45681
330-774,충남,천안시 동남구,신부동 주공2단지아파트,(201∼249동),45682
330-941,충남,천안시 동남구,신부동,1∼250,45683
330-942,충남,천안시 동남구,신부동,251∼450,45684
330-943,충남,천안시 동남구,신부동,451∼600,45685
330-944,충남,천안시 동남구,신부동,601∼1500,45686
330-160,충남,천안시 동남구,신부동,,45687
330-838,충남,천안시 동남구,안서동 고운여의주아파트,(101∼103동),45688
330-715,충남,천안시 동남구,안서동 단국대학교의과대학부속병원,,45689
330-714,충남,천안시 동남구,안서동 단국대학교천안캠퍼스,,45690
330-838,충남,천안시 동남구,안서동 대림e-편한세상아파트,(101∼201동),45691
330-704,충남,천안시 동남구,안서동 백석대학교,,45692
330-705,충남,천안시 동남구,안서동 백석문화대학교,,45693
330-838,충남,천안시 동남구,안서동 부경아파트,(101∼109동),45694
330-720,충남,천안시 동남구,안서동 상명대학교천안캠퍼스,,45695
330-713,충남,천안시 동남구,안서동 호서대학교천안캠퍼스,,45696
330-180,충남,천안시 동남구,안서동,,45697
330-050,충남,천안시 동남구,영성동,,45698
330-030,충남,천안시 동남구,오룡동,,45699
330-809,충남,천안시 동남구,용곡동 동일하이빌아파트,(101∼204동),45700
330-854,충남,천안시 동남구,용곡동 용곡1차세광엔리치타워아파트,(101∼111동),45701
330-250,충남,천안시 동남구,용곡동,,45702
330-951,충남,천안시 동남구,원성1동,1∼200,45703
330-952,충남,천안시 동남구,원성1동,201∼400,45704
330-071,충남,천안시 동남구,원성1동,,45705
330-953,충남,천안시 동남구,원성2동,401∼550,45706
330-954,충남,천안시 동남구,원성2동,551∼1000,45707
330-072,충남,천안시 동남구,원성2동,,45708
330-070,충남,천안시 동남구,원성동,,45709
330-710,충남,천안시 동남구,유량동 지식경제공무원교육원,,45710
330-140,충남,천안시 동남구,유량동,,45711
330-875,충남,천안시 동남구,청당동 벽산블루밍아파트,(101∼107동),45712
330-849,충남,천안시 동남구,청당동 청당마을신도브래뉴아파트,(101∼111동),45713
330-270,충남,천안시 동남구,청당동,,45714
330-775,충남,천안시 동남구,청수동 극동1차아파트,(101∼107동),45715
330-775,충남,천안시 동남구,청수동 극동2차아파트,(201∼206동),45716
330-797,충남,천안시 동남구,청수동 청솔LG아파트,(106∼116동),45717
330-797,충남,천안시 동남구,청수동 청솔SK아파트,(101∼105동),45718
330-745,충남,천안시 동남구,청수동 청수현대아파트,(101∼105동),45719
330-190,충남,천안시 동남구,청수동,,45720
330-741,충남,천안시 동남구,목천읍 삼성리 부영아파트,(101∼211동),45721
330-742,충남,천안시 동남구,목천읍 신계리 동우아파트,(101∼113동),45722
330-868,충남,천안시 동남구,목천읍 신계리 신도브래뉴1차아파트,(101∼109동),45723
330-869,충남,천안시 동남구,목천읍 신계리 신도브래뉴2차아파트,(201∼217동),45724
330-743,충남,천안시 동남구,목천읍 신계리 이수프라임아파트,(101∼108동),45725
330-841,충남,천안시 동남구,목천읍 교천리,,45726
330-842,충남,천안시 동남구,목천읍 교촌리,,45727
330-843,충남,천안시 동남구,목천읍 남화리,,45728
330-842,충남,천안시 동남구,목천읍 덕전리,,45729
330-844,충남,천안시 동남구,목천읍 도장리,,45730
330-842,충남,천안시 동남구,목천읍 동리,,45731
330-843,충남,천안시 동남구,목천읍 동평리,,45732
330-845,충남,천안시 동남구,목천읍 삼성리,,45733
330-843,충남,천안시 동남구,목천읍 서리,,45734
330-842,충남,천안시 동남구,목천읍 서흥리,,45735
330-842,충남,천안시 동남구,목천읍 석천리,,45736
330-844,충남,천안시 동남구,목천읍 소사리,,45737
330-842,충남,천안시 동남구,목천읍 송전리,,45738
330-846,충남,천안시 동남구,목천읍 신계리,,45739
330-843,충남,천안시 동남구,목천읍 운전리,,45740
330-847,충남,천안시 동남구,목천읍 응원리,,45741
330-841,충남,천안시 동남구,목천읍 지산리,,45742
330-841,충남,천안시 동남구,목천읍 천정리,,45743
330-840,충남,천안시 동남구,목천읍,,45744
330-921,충남,천안시 동남구,광덕면 광덕리,,45745
330-921,충남,천안시 동남구,광덕면 대덕리,,45746
330-922,충남,천안시 동남구,광덕면 대평리,,45747
330-923,충남,천안시 동남구,광덕면 매당리,,45748
330-922,충남,천안시 동남구,광덕면 무학리,,45749
330-921,충남,천안시 동남구,광덕면 보산원리,,45750
330-922,충남,천안시 동남구,광덕면 신덕리,,45751
330-923,충남,천안시 동남구,광덕면 신흥리,,45752
330-922,충남,천안시 동남구,광덕면 원덕리,,45753
330-923,충남,천안시 동남구,광덕면 지장리,,45754
330-922,충남,천안시 동남구,광덕면 행정리,,45755
330-920,충남,천안시 동남구,광덕면,,45756
330-871,충남,천안시 동남구,동면 광덕리,,45757
330-871,충남,천안시 동남구,동면 구도리,,45758
330-871,충남,천안시 동남구,동면 덕성리,,45759
330-871,충남,천안시 동남구,동면 동산리,,45760
330-872,충남,천안시 동남구,동면 송연리,,45761
330-872,충남,천안시 동남구,동면 수남리,,45762
330-872,충남,천안시 동남구,동면 장송리,,45763
330-872,충남,천안시 동남구,동면 죽계리,,45764
330-871,충남,천안시 동남구,동면 행암리,,45765
330-871,충남,천안시 동남구,동면 화계리,,45766
330-872,충남,천안시 동남구,동면 화덕리,,45767
330-870,충남,천안시 동남구,동면,,45768
330-708,충남,천안시 동남구,병천면 가전리 한국기술교육대학교,,45769
330-861,충남,천안시 동남구,병천면 가전리,,45770
330-862,충남,천안시 동남구,병천면 관성리,,45771
330-862,충남,천안시 동남구,병천면 도원리,,45772
330-862,충남,천안시 동남구,병천면 매성리,,45773
330-861,충남,천안시 동남구,병천면 병천리,,45774
330-862,충남,천안시 동남구,병천면 봉항리,,45775
330-863,충남,천안시 동남구,병천면 송정리,,45776
330-863,충남,천안시 동남구,병천면 용두리,,45777
330-863,충남,천안시 동남구,병천면 탑원리,,45778
330-860,충남,천안시 동남구,병천면,,45779
330-744,충남,천안시 동남구,북면 상동리 중앙아파트,(101∼105동),45780
330-851,충남,천안시 동남구,북면 납안리,,45781
330-851,충남,천안시 동남구,북면 대평리,,45782
330-852,충남,천안시 동남구,북면 매송리,,45783
330-852,충남,천안시 동남구,북면 명덕리,,45784
330-852,충남,천안시 동남구,북면 사담리,,45785
330-853,충남,천안시 동남구,북면 상동리,,45786
330-851,충남,천안시 동남구,북면 양곡리,,45787
330-853,충남,천안시 동남구,북면 연춘리,,45788
330-852,충남,천안시 동남구,북면 오곡리,,45789
330-852,충남,천안시 동남구,북면 용암리,,45790
330-851,충남,천안시 동남구,북면 운용리,,45791
330-853,충남,천안시 동남구,북면 은지리,,45792
330-851,충남,천안시 동남구,북면 전곡리,,45793
330-850,충남,천안시 동남구,북면,,45794
330-891,충남,천안시 동남구,성남면 대정리,,45795
330-892,충남,천안시 동남구,성남면 대화리,,45796
330-893,충남,천안시 동남구,성남면 대흥리,,45797
330-893,충남,천안시 동남구,성남면 봉양리,,45798
330-891,충남,천안시 동남구,성남면 석곡리,,45799
330-893,충남,천안시 동남구,성남면 신덕리,,45800
330-892,충남,천안시 동남구,성남면 신사리,,45801
330-891,충남,천안시 동남구,성남면 용원리,,45802
330-892,충남,천안시 동남구,성남면 화성리,,45803
330-890,충남,천안시 동남구,성남면,,45804
330-881,충남,천안시 동남구,수신면 발산리,,45805
330-881,충남,천안시 동남구,수신면 백자리,,45806
330-882,충남,천안시 동남구,수신면 속창리,,45807
330-882,충남,천안시 동남구,수신면 신풍리,,45808
330-882,충남,천안시 동남구,수신면 장산리,,45809
330-881,충남,천안시 동남구,수신면 해정리,,45810
330-880,충남,천안시 동남구,수신면,,45811
330-911,충남,천안시 동남구,풍세면 가송리,,45812
330-911,충남,천안시 동남구,풍세면 남관리,,45813
330-911,충남,천안시 동남구,풍세면 두남리,,45814
330-911,충남,천안시 동남구,풍세면 미죽리,,45815
330-912,충남,천안시 동남구,풍세면 보성리,,45816
330-912,충남,천안시 동남구,풍세면 삼태리,,45817
330-912,충남,천안시 동남구,풍세면 용정리,,45818
330-913,충남,천안시 동남구,풍세면 풍서리,,45819
330-910,충남,천안시 동남구,풍세면,,45820
330-600,충남,천안시 동남구,천안우체국사서함,,45821
331-829,충남,천안시 서북구,두정동 경남아너스빌아파트,(101∼106동),45822
331-864,충남,천안시 서북구,두정동 계룡리슈빌아파트,(101∼104동),45823
331-754,충남,천안시 서북구,두정동 극동늘푸른아파트,(101∼113동),45824
331-755,충남,천안시 서북구,두정동 대우1차아파트,(101∼110동),45825
331-755,충남,천안시 서북구,두정동 대우2차아파트,(201∼205동),45826
331-828,충남,천안시 서북구,두정동 대우푸르지오아파트,(301∼304동),45827
331-829,충남,천안시 서북구,두정동 두정e-편한세상아파트,(101∼109동),45828
331-837,충남,천안시 서북구,두정동 부경아파트,(101∼102동),45829
331-837,충남,천안시 서북구,두정동 서해그랑블아파트,(101∼104동),45830
331-799,충남,천안시 서북구,두정동 세광2차아파트,(201∼205동),45831
331-799,충남,천안시 서북구,두정동 세광3차아파트,(301∼306동),45832
331-779,충남,천안시 서북구,두정동 우남아파트,(101∼202동),45833
331-776,충남,천안시 서북구,두정동 우성아파트,(101∼109동),45834
331-753,충남,천안시 서북구,두정동 주공8단지아파트,(101∼108동),45835
331-798,충남,천안시 서북구,두정동 한성3차필하우스아파트,(101∼113동),45836
331-780,충남,천안시 서북구,두정동 한성아파트,(101∼106동),45837
331-957,충남,천안시 서북구,두정동,1∼500,45838
331-958,충남,천안시 서북구,두정동,501∼802,45839
331-959,충남,천안시 서북구,두정동,803∼945,45840
331-960,충남,천안시 서북구,두정동,946∼1077,45841
331-961,충남,천안시 서북구,두정동,1078∼1278,45842
331-962,충남,천안시 서북구,두정동,1279∼1597,45843
331-963,충남,천안시 서북구,두정동,1598∼1799,45844
331-964,충남,천안시 서북구,두정동,1800∼2100,45845
331-210,충남,천안시 서북구,두정동,,45846
331-787,충남,천안시 서북구,백석동 백석그린빌2차아파트,(201∼210동),45847
331-790,충남,천안시 서북구,백석동 백석현대아파트,(101∼113동),45848
331-819,충남,천안시 서북구,백석동 벽산블루밍1차아파트,(101∼106동),45849
331-819,충남,천안시 서북구,백석동 벽산블루밍2차아파트,(201∼204동),45850
331-818,충남,천안시 서북구,백석동 브라운스톤아파트,(101∼114동),45851
331-786,충남,천안시 서북구,백석동 주공그린빌11단지1차아파트,(101∼107동),45852
331-788,충남,천안시 서북구,백석동 주공그린빌11단지3차아파트,(301∼314동),45853
331-003,충남,천안시 서북구,백석동 천안우편집중국,,45854
331-839,충남,천안시 서북구,백석동 호반리젠시빌아파트,(101∼117동),45855
331-220,충남,천안시 서북구,백석동,,45856
331-717,충남,천안시 서북구,부대동 공주대학교천안공과대학,,45857
331-240,충남,천안시 서북구,부대동,,45858
331-734,충남,천안시 서북구,불당동 대동아파트,(101∼113동),45859
331-737,충남,천안시 서북구,불당동 대원칸타빌아파트,(601∼614동),45860
331-739,충남,천안시 서북구,불당동 동일2차아파트,(201∼209동),45861
331-740,충남,천안시 서북구,불당동 동일3차아파트,(301∼312동),45862
331-701,충남,천안시 서북구,불당동 천안시청,,45863
331-736,충남,천안시 서북구,불당동 한성아파트,(701∼706동),45864
331-735,충남,천안시 서북구,불당동 현대아이파크아파트,(101∼115동),45865
331-738,충남,천안시 서북구,불당동 호반리젠시빌아파트,(101∼110동),45866
331-230,충남,천안시 서북구,불당동,,45867
331-300,충남,천안시 서북구,성성동,,45868
